event_date,channel_medium,channel_source,users,sessions,purchases,revenue,bounced_users,conversion_rate_pct,bounce_rate_pct,revenue_per_session,anomaly_type,is_synthetic_anomaly,z_sessions,z_users,z_purchases,z_revenue,z_conversion_rate_pct,z_bounce_rate_pct,z_revenue_per_session,max_z_score,triggered_metric,is_anomaly
2020-12-02,referral,<Other>,420,427,17,1532.0,0,3.98,0.0,3.59,none,False,0.0,0.0,1.4442554838510018,2.16787298153993,1.442610778959689,0.0,2.167704698631595,2.16787298153993,revenue,True
2020-12-02,referral,<Other>,420,427,7,1594.0,0,1.64,0.0,3.73,none,False,0.0,0.0,1.536752140996472,2.1746350921614113,1.5314477720383237,0.0,2.1751131087920705,2.1751131087920705,revenue_per_session,True
2020-12-03,referral,<Other>,474,486,8,771.0,0,1.65,0.0,1.59,none,False,2.2677868380556614,2.2677868380555584,0.7144957674337267,1.0995703550469806,0.270069586015919,0.0,0.8073870372615306,2.2677868380556614,sessions,True
2020-12-03,referral,<Other>,474,486,17,832.0,0,3.5,0.0,1.71,none,False,0.3779644730092946,0.3779644730092723,2.0111732712948687,1.5070133742297276,1.9871240468386722,0.0,1.4966854882204785,2.0111732712948687,purchases,True
2020-12-03,referral,<Other>,474,486,13,1904.0,0,2.67,0.0,3.92,none,False,0.0,0.0,1.557120772020693,2.062284062996492,1.552434935107311,0.0,2.063562525235311,2.063562525235311,revenue_per_session,True
2020-12-03,referral,<Other>,474,486,16,486.0,0,3.29,0.0,1.0,none,False,0.0,0.0,2.021289702728505,1.9528232273968675,2.0216918677295355,0.0,1.9544072764652844,2.0216918677295355,conversion_rate_pct,True
2020-12-03,referral,<Other>,474,486,17,1532.0,0,3.5,0.0,3.15,none,False,0.0,0.0,1.444255483851002,2.1678729815399302,1.4461260658788713,0.0,2.167766979202856,2.1678729815399302,revenue,True
2020-12-03,referral,<Other>,474,486,7,1594.0,0,1.44,0.0,3.28,none,False,0.0,0.0,1.5367521409964848,2.1746350921614117,1.542788718412539,0.0,2.175052528570094,2.175052528570094,revenue_per_session,True
2020-12-04,referral,<Other>,426,430,1,61.0,0,0.23,0.0,0.14,none,False,-2.2677868380558084,-2.2677868380557045,-1.2443420336765252,-1.2411533196780404,-1.2240271608348519,0.0,-1.2226594736108298,2.2677868380558084,sessions,True
2020-12-04,referral,<Other>,426,430,17,832.0,0,3.95,0.0,1.93,none,False,-0.8017837257373404,-0.8017837257373243,1.9344942598098196,1.4343542933657198,2.017061788155039,0.0,1.587120605818401,2.017061788155039,conversion_rate_pct,True
2020-12-04,referral,<Other>,426,430,13,1904.0,0,3.02,0.0,4.43,none,False,0.0,0.0,1.5571207720206939,2.062284062996493,1.5507952003487588,0.0,2.063585466672723,2.063585466672723,revenue_per_session,True
2020-12-04,referral,<Other>,426,430,16,486.0,0,3.72,0.0,1.13,none,False,0.0,0.0,2.0212897027285046,1.9528232273968764,2.0204578883922397,0.0,1.954946643678769,2.0212897027285046,purchases,True
2020-12-04,referral,<Other>,426,430,17,1532.0,0,3.95,0.0,3.56,none,False,0.0,0.0,1.444255483851002,2.167872981539931,1.443096782971859,0.0,2.1677633755943075,2.167872981539931,revenue,True
2020-12-04,referral,<Other>,426,430,7,1594.0,0,1.63,0.0,3.71,none,False,0.0,0.0,1.5367521409964753,2.1746350921614126,1.5340158893409477,0.0,2.173311640461247,2.1746350921614126,revenue,True
2020-12-05,referral,<Other>,292,296,8,771.0,0,2.7,0.0,2.6,none,False,-2.2677868380554096,-2.2677868380553883,0.7144957674337288,1.0995703550469846,1.6997112499148879,0.0,1.7510609307859086,2.2677868380554096,sessions,True
2020-12-05,referral,<Other>,292,296,17,832.0,0,5.74,0.0,2.81,none,False,-0.37796447300922786,-0.37796447300922703,2.011173271294869,1.5070133742297305,2.0402937553543277,0.0,1.5139592668002504,2.0402937553543277,conversion_rate_pct,True
2020-12-05,referral,<Other>,292,296,13,1904.0,0,4.39,0.0,6.43,none,False,0.0,0.0,1.557120772020695,2.062284062996493,1.5557793257494192,0.0,2.061656571563137,2.062284062996493,revenue,True
2020-12-05,referral,<Other>,292,296,16,486.0,0,5.41,0.0,1.64,none,False,0.0,0.0,2.021289702728506,1.9528232273968824,2.0233815349579896,0.0,1.9523808565114293,2.0233815349579896,conversion_rate_pct,True
2020-12-05,referral,<Other>,292,296,17,1532.0,0,5.74,0.0,5.18,none,False,0.0,0.0,1.4442554838510024,2.1678729815399316,1.4432749197405443,0.0,2.168457562882407,2.168457562882407,revenue_per_session,True
2020-12-05,referral,<Other>,292,296,7,1594.0,0,2.36,0.0,5.39,none,False,0.0,0.0,1.536752140996488,2.174635092161413,1.5337009903602539,0.0,2.1747135569265805,2.1747135569265805,revenue_per_session,True
2020-12-06,referral,<Other>,327,333,8,771.0,0,2.4,0.0,2.32,none,False,2.267786838055296,2.267786838055237,0.7071067811865593,1.357584561447832,0.4509831344035319,0.0,1.1385026437672927,2.267786838055296,sessions,True
2020-12-06,referral,<Other>,327,333,17,832.0,0,5.11,0.0,2.5,none,False,0.3779644730092409,0.3779644730092237,2.0408873952547153,1.4890558089365238,2.0381941008518285,0.0,1.4729372267485765,2.0408873952547153,purchases,True
2020-12-06,referral,<Other>,327,333,13,1904.0,0,3.9,0.0,5.72,none,False,0.0,0.0,1.5571207720206957,2.0622840629964934,1.5571207720206914,0.0,2.064131646828003,2.064131646828003,revenue_per_session,True
2020-12-06,referral,<Other>,327,333,16,486.0,0,4.8,0.0,1.46,none,False,0.0,0.0,2.0212897027285064,1.9528232273968884,2.0212897027285055,0.0,1.9484229564039086,2.0212897027285064,purchases,True
2020-12-06,referral,<Other>,327,333,17,1532.0,0,5.11,0.0,4.6,none,False,0.0,0.0,1.4442554838510024,2.167872981539932,1.4468521619907442,0.0,2.16745139904148,2.167872981539932,revenue,True
2020-12-06,referral,<Other>,327,333,7,1594.0,0,2.1,0.0,4.79,none,False,0.0,0.0,1.536752140996491,2.174635092161414,1.5367521409964888,0.0,2.17548270770611,2.17548270770611,revenue_per_session,True
2020-12-07,referral,<Other>,511,522,1,61.0,0,0.19,0.0,0.12,none,False,2.267786838055373,2.2677868380553674,-1.2443420336765274,-1.2411533196780469,-1.3102846296381019,0.0,-1.298539544970926,2.267786838055373,sessions,True
2020-12-07,referral,<Other>,511,522,13,1904.0,0,2.49,0.0,3.65,none,False,0.0,0.0,1.5571207720206974,2.0622840629964942,1.5551321705960215,0.0,2.0628490004596722,2.0628490004596722,revenue_per_session,True
2020-12-07,referral,<Other>,511,522,16,486.0,0,3.07,0.0,0.93,none,False,0.0,0.0,2.0212897027285064,1.9528232273968973,2.0218559257873117,0.0,1.951589649243289,2.0218559257873117,conversion_rate_pct,True
2020-12-07,referral,<Other>,511,522,17,1532.0,0,3.26,0.0,2.93,none,False,0.0,0.0,1.4442554838510029,2.167872981539933,1.4436486636348278,0.0,2.167750413294856,2.167872981539933,revenue,True
2020-12-07,referral,<Other>,511,522,7,1594.0,0,1.34,0.0,3.05,none,False,0.0,0.0,1.5367521409964815,2.1746350921614153,1.533547432146991,0.0,2.175114781183432,2.175114781183432,revenue_per_session,True
2020-12-08,referral,<Other>,732,745,1,61.0,0,0.13,0.0,0.08,none,False,2.2677868380553985,2.267786838055384,-1.7522810053768878,-1.399687369972697,-1.7968642128934098,0.0,-1.4343340007368652,2.2677868380553985,sessions,True
2020-12-08,referral,<Other>,732,745,17,832.0,0,2.28,0.0,1.12,none,False,0.8017837257372817,0.8017837257372776,2.019234598150838,1.4745250560573868,1.7144417634501816,0.0,0.9982913487685632,2.019234598150838,purchases,True
2020-12-08,referral,<Other>,732,745,13,1904.0,0,1.74,0.0,2.56,none,False,0.0,0.0,1.557120772020697,2.0622840629964947,1.5527443829526093,0.0,2.0639864190140496,2.0639864190140496,revenue_per_session,True
2020-12-08,referral,<Other>,732,745,16,486.0,0,2.15,0.0,0.65,none,False,0.0,0.0,2.021289702728506,1.9528232273969064,2.0206645356270934,0.0,1.9444411737884193,2.021289702728506,purchases,True
2020-12-08,referral,<Other>,732,745,17,1532.0,0,2.28,0.0,2.06,none,False,0.0,0.0,1.4442554838510027,2.167872981539934,1.441384646086534,0.0,2.168816816191412,2.168816816191412,revenue_per_session,True
2020-12-08,referral,<Other>,732,745,7,1594.0,0,0.94,0.0,2.14,none,False,0.0,0.0,1.53675214099648,2.174635092161416,1.5274959024424826,0.0,2.174217513093693,2.174635092161416,revenue,True
2020-12-09,referral,<Other>,566,576,8,771.0,0,1.39,0.0,1.34,none,False,-2.2677868380554687,-2.2677868380554203,0.714495767433732,1.0995703550469929,1.4738140150466807,0.0,1.5959855297968106,2.2677868380554687,sessions,True
2020-12-09,referral,<Other>,566,576,17,832.0,0,2.95,0.0,1.44,none,False,-0.3779644730092408,-0.37796447300923725,2.01117327129487,1.5070133742297365,2.034732810193804,0.0,1.5068822821789947,2.034732810193804,conversion_rate_pct,True
2020-12-09,referral,<Other>,566,576,13,1904.0,0,2.26,0.0,3.31,none,False,0.0,0.0,1.5571207720206974,2.0622840629964956,1.5575370347720243,0.0,2.0608430380333123,2.0622840629964956,revenue,True
2020-12-09,referral,<Other>,566,576,16,486.0,0,2.78,0.0,0.84,none,False,0.0,0.0,2.021289702728507,1.9528232273969124,2.0188378463898404,0.0,1.9506843725159617,2.021289702728507,purchases,True
2020-12-09,referral,<Other>,566,576,17,1532.0,0,2.95,0.0,2.66,none,False,0.0,0.0,1.4442554838510029,2.1678729815399347,1.4415394604281162,0.0,2.168633452275668,2.168633452275668,revenue_per_session,True
2020-12-09,referral,<Other>,566,576,7,1594.0,0,1.22,0.0,2.77,none,False,0.0,0.0,1.5367521409964944,2.1746350921614166,1.545510214689192,0.0,2.1755550332086364,2.1755550332086364,revenue_per_session,True
2020-12-10,referral,<Other>,585,595,6,524.0,0,1.01,0.0,0.88,none,False,2.267786838061738,2.2677868380606037,0.1061988488107205,0.5703653469564837,0.048825210876079446,0.0,0.49985588701243383,2.267786838061738,sessions,True
2020-12-10,referral,<Other>,585,595,13,1904.0,0,2.18,0.0,3.2,none,False,0.0,0.0,1.557120772020696,2.062284062996496,1.554075119842554,0.0,2.0619018126220454,2.062284062996496,revenue,True
2020-12-10,referral,<Other>,585,595,16,486.0,0,2.69,0.0,0.82,none,False,0.0,0.0,2.0212897027285064,1.9528232273969184,2.020046626690347,0.0,1.9610466893846008,2.0212897027285064,purchases,True
2020-12-10,referral,<Other>,585,595,17,1532.0,0,2.86,0.0,2.57,none,False,0.0,0.0,1.4442554838510024,2.1678729815399356,1.4447088515425557,0.0,2.166765432093,2.1678729815399356,revenue,True
2020-12-10,referral,<Other>,585,595,7,1594.0,0,1.18,0.0,2.68,none,False,0.0,0.0,1.536752140996491,2.174635092161417,1.5434806662691916,0.0,2.174375467296662,2.174635092161417,revenue,True
2020-12-11,referral,<Other>,549,551,1,61.0,0,0.18,0.0,0.11,none,False,-2.2677868380565966,-2.2677868380567463,-1.7522810053768867,-1.3996873699727028,-1.7439259148039958,0.0,-1.3916442539118459,2.2677868380567463,users,True
2020-12-11,referral,<Other>,549,551,17,832.0,0,3.09,0.0,1.51,none,False,-0.8017837257374693,-0.8017837257375332,2.0192345981508377,1.4745250560573904,2.0630971749105886,0.0,1.5618333432561469,2.0630971749105886,conversion_rate_pct,True
2020-12-11,referral,<Other>,549,551,13,1904.0,0,2.36,0.0,3.46,none,False,0.0,0.0,1.557120772020696,2.0622840629964965,1.565630922425984,0.0,2.06322608376532,2.06322608376532,revenue_per_session,True
2020-12-11,referral,<Other>,549,551,16,486.0,0,2.9,0.0,0.88,none,False,0.0,0.0,2.0212897027285055,1.9528232273969273,2.020005944569341,0.0,1.9471813046285444,2.0212897027285055,purchases,True
2020-12-11,referral,<Other>,549,551,17,1532.0,0,3.09,0.0,2.78,none,False,0.0,0.0,1.4442554838510024,2.167872981539936,1.4474351792161824,0.0,2.167869351404417,2.167872981539936,revenue,True
2020-12-11,referral,<Other>,549,551,7,1594.0,0,1.27,0.0,2.89,none,False,0.0,0.0,1.5367521409964784,2.174635092161418,1.5333694516771936,0.0,2.174587298580883,2.174635092161418,revenue,True
2020-12-12,referral,<Other>,409,415,1,61.0,0,0.24,0.0,0.15,none,False,-2.267786838055442,-2.267786838055473,-1.7522810053768856,-1.3996873699727053,-1.7149512840200725,0.0,-1.35279222911396,2.267786838055473,users,True
2020-12-12,referral,<Other>,409,415,17,832.0,0,4.1,0.0,2.0,none,False,-0.8017837257372767,-0.801783725737296,2.0192345981508373,1.4745250560573921,2.14591885876132,0.0,1.7757696910157315,2.14591885876132,conversion_rate_pct,True
2020-12-12,referral,<Other>,409,415,13,1904.0,0,3.13,0.0,4.59,none,False,0.0,0.0,1.5571207720206954,2.0622840629964974,1.5525844990643753,0.0,2.062880592299611,2.062880592299611,revenue_per_session,True
2020-12-12,referral,<Other>,409,415,16,486.0,0,3.86,0.0,1.17,none,False,0.0,0.0,2.021289702728505,1.9528232273969361,2.0203256031095322,0.0,1.9521720236075908,2.021289702728505,purchases,True
2020-12-12,referral,<Other>,409,415,17,1532.0,0,4.1,0.0,3.69,none,False,0.0,0.0,1.4442554838510022,2.167872981539937,1.4434178256842851,0.0,2.1677874566039206,2.167872981539937,revenue,True
2020-12-12,referral,<Other>,409,415,7,1594.0,0,1.69,0.0,3.84,none,False,0.0,0.0,1.5367521409964768,2.174635092161419,1.5376437597610741,0.0,2.1745074526364068,2.174635092161419,revenue,True
2020-12-13,referral,<Other>,335,337,8,771.0,0,2.37,0.0,2.29,none,False,-2.267786838055229,-2.267786838055908,0.7144957674337299,1.0995703550470008,1.3416194199931446,0.0,1.5083276713447136,2.267786838055908,users,True
2020-12-13,referral,<Other>,335,337,17,832.0,0,5.04,0.0,2.47,none,False,-0.37796447300917885,-0.37796447300932584,2.0111732712948696,1.5070133742297425,2.032949801852106,0.0,1.5109943194040534,2.032949801852106,conversion_rate_pct,True
2020-12-13,referral,<Other>,335,337,13,1904.0,0,3.86,0.0,5.65,none,False,0.0,0.0,1.5571207720206957,2.062284062996498,1.5554089847692503,0.0,2.061450797983395,2.062284062996498,revenue,True
2020-12-13,referral,<Other>,335,337,16,486.0,0,4.75,0.0,1.44,none,False,0.0,0.0,2.0212897027285064,1.9528232273969424,2.0207853645396945,0.0,1.9505879902869159,2.0212897027285064,purchases,True
2020-12-13,referral,<Other>,335,337,17,1532.0,0,5.04,0.0,4.55,none,False,0.0,0.0,1.4442554838510024,2.167872981539938,1.442239878416461,0.0,2.168240030975274,2.168240030975274,revenue_per_session,True
2020-12-13,referral,<Other>,335,337,7,1594.0,0,2.08,0.0,4.73,none,False,0.0,0.0,1.536752140996491,2.1746350921614197,1.5388735290288489,0.0,2.1750826759206574,2.1750826759206574,revenue_per_session,True
2020-12-14,referral,<Other>,468,478,1,61.0,0,0.21,0.0,0.13,none,False,2.267786838055281,2.2677868380555455,-1.2443420336765274,-1.2411533196780633,-1.2990979852053492,0.0,-1.2850974697341015,2.2677868380555455,users,True
2020-12-14,referral,<Other>,468,478,13,1904.0,0,2.72,0.0,3.98,none,False,0.0,0.0,1.5571207720206974,2.0622840629964982,1.562333354957132,0.0,2.062907223891681,2.062907223891681,revenue_per_session,True
2020-12-14,referral,<Other>,468,478,16,486.0,0,3.35,0.0,1.02,none,False,0.0,0.0,2.0212897027285064,1.952823227396951,2.0240243139987224,0.0,1.9533507144764461,2.0240243139987224,conversion_rate_pct,True
2020-12-14,referral,<Other>,468,478,17,1532.0,0,3.56,0.0,3.21,none,False,0.0,0.0,1.4442554838510029,2.1678729815399387,1.4456249427706138,0.0,2.1672365743453645,2.1678729815399387,revenue,True
2020-12-14,referral,<Other>,468,478,7,1594.0,0,1.46,0.0,3.33,none,False,0.0,0.0,1.5367521409964815,2.174635092161421,1.526339436052861,0.0,2.1738720446239834,2.174635092161421,revenue,True
2020-12-15,referral,<Other>,543,550,1,61.0,0,0.18,0.0,0.11,none,False,2.267786838055505,2.267786838055842,-1.7522810053768878,-1.399687369972712,-1.7757639395821077,0.0,-1.4144584690443323,2.267786838055842,users,True
2020-12-15,referral,<Other>,543,550,17,832.0,0,3.09,0.0,1.51,none,False,0.8017837257373179,0.8017837257373548,2.019234598150838,1.4745250560573964,1.9212136824303876,0.0,1.294164718537736,2.019234598150838,purchases,True
2020-12-15,referral,<Other>,543,550,13,1904.0,0,2.36,0.0,3.46,none,False,0.0,0.0,1.557120772020697,2.062284062996499,1.5514037270817995,0.0,2.0604845192134476,2.062284062996499,revenue,True
2020-12-15,referral,<Other>,543,550,16,486.0,0,2.91,0.0,0.88,none,False,0.0,0.0,2.021289702728506,1.9528232273969601,2.0224103284633332,0.0,1.9471813046285664,2.0224103284633332,conversion_rate_pct,True
2020-12-15,referral,<Other>,543,550,17,1532.0,0,3.09,0.0,2.79,none,False,0.0,0.0,1.4442554838510027,2.1678729815399396,1.4438279845033608,0.0,2.1686200272613894,2.1686200272613894,revenue_per_session,True
2020-12-15,referral,<Other>,543,550,7,1594.0,0,1.27,0.0,2.9,none,False,0.0,0.0,1.53675214099648,2.174635092161422,1.5303877367035246,0.0,2.1747074004817093,2.1747074004817093,revenue_per_session,True
2020-12-16,referral,<Other>,521,527,8,771.0,0,1.52,0.0,1.46,none,False,-2.267786838058728,-2.267786838060467,0.714495767433732,1.0995703550470073,0.865125770414701,0.0,1.1884771720748124,2.267786838060467,users,True
2020-12-16,referral,<Other>,521,527,17,832.0,0,3.23,0.0,1.58,none,False,-0.3779644730097091,-0.37796447301008385,2.01117327129487,1.5070133742297471,2.0173611699544556,0.0,1.5114242808977054,2.0173611699544556,conversion_rate_pct,True
2020-12-16,referral,<Other>,521,527,13,1904.0,0,2.47,0.0,3.61,none,False,0.0,0.0,1.5571207720206974,2.0622840629964996,1.5571207720207554,0.0,2.0626945791329554,2.0626945791329554,revenue_per_session,True
2020-12-16,referral,<Other>,521,527,16,486.0,0,3.04,0.0,0.92,none,False,0.0,0.0,2.021289702728507,1.9528232273969661,2.021289702728528,0.0,1.954883924535376,2.021289702728528,conversion_rate_pct,True
2020-12-16,referral,<Other>,521,527,17,1532.0,0,3.23,0.0,2.91,none,False,0.0,0.0,1.4442554838510029,2.16787298153994,1.444255483851013,0.0,2.1689450643546717,2.1689450643546717,revenue_per_session,True
2020-12-16,referral,<Other>,521,527,7,1594.0,0,1.33,0.0,3.02,none,False,0.0,0.0,1.5367521409964944,2.1746350921614224,1.5367521409965845,0.0,2.1760511434218706,2.1760511434218706,revenue_per_session,True
2020-12-17,referral,<Other>,513,523,1,61.0,0,0.19,0.0,0.12,none,False,-2.2677868381455446,-2.2677868380944286,-1.2443420336765285,-1.2411533196780709,-1.2443420336765632,0.0,-1.2365355321857516,2.2677868381455446,sessions,True
2020-12-17,referral,<Other>,513,523,13,1904.0,0,2.49,0.0,3.64,none,False,0.0,0.0,1.5571207720206992,2.0622840629965005,1.5651861398309264,0.0,2.0623402635652726,2.0623402635652726,revenue_per_session,True
2020-12-17,referral,<Other>,513,523,16,486.0,0,3.06,0.0,0.93,none,False,0.0,0.0,2.021289702728507,1.952823227396975,2.0200731703648844,0.0,1.9515896492433031,2.021289702728507,purchases,True
2020-12-17,referral,<Other>,513,523,17,1532.0,0,3.25,0.0,2.93,none,False,0.0,0.0,1.444255483851003,2.167872981539941,1.443198654379554,0.0,2.167750413294858,2.167872981539941,revenue,True
2020-12-17,referral,<Other>,513,523,7,1594.0,0,1.34,0.0,3.05,none,False,0.0,0.0,1.5367521409964848,2.1746350921614233,1.537871249335735,0.0,2.175114781183435,2.175114781183435,revenue_per_session,True
2020-12-18,referral,<Other>,444,449,5,748.0,0,1.11,0.0,1.67,none,False,-2.2677868380555823,-2.2677868380558848,-0.714495767433735,1.0319505470710877,-0.34548292047539253,0.0,1.3581020619637456,2.2677868380558848,users,True
2020-12-18,referral,<Other>,444,449,17,832.0,0,3.79,0.0,1.85,none,False,-0.585540043769133,-0.5855400437691984,2.007493139193304,1.171328256404676,2.078904407151542,0.0,1.2734937303579354,2.078904407151542,conversion_rate_pct,True
2020-12-18,referral,<Other>,444,449,13,1904.0,0,2.9,0.0,4.24,none,False,0.0,0.0,1.5571207720206999,2.062284062996501,1.557446962762248,0.0,2.0627715188863633,2.0627715188863633,revenue_per_session,True
2020-12-18,referral,<Other>,444,449,16,486.0,0,3.56,0.0,1.08,none,False,0.0,0.0,2.0212897027285073,1.952823227396981,2.020420309219974,0.0,1.9505746868424712,2.0212897027285073,purchases,True
2020-12-18,referral,<Other>,444,449,17,1532.0,0,3.79,0.0,3.41,none,False,0.0,0.0,1.4442554838510033,2.1678729815399413,1.4465504915187433,0.0,2.168273055224272,2.168273055224272,revenue_per_session,True
2020-12-18,referral,<Other>,444,449,7,1594.0,0,1.56,0.0,3.55,none,False,0.0,0.0,1.5367521409964864,2.1746350921614237,1.5338923460415703,0.0,2.174112874527685,2.1746350921614237,revenue,True
2020-12-19,referral,<Other>,345,349,8,771.0,0,2.29,0.0,2.21,none,False,-2.267786838055341,-2.2677868380556023,0.7144957674337361,1.0995703550470128,1.4582394966102918,0.0,1.5819840614242249,2.2677868380556023,users,True
2020-12-19,referral,<Other>,345,349,17,832.0,0,4.87,0.0,2.38,none,False,-0.3779644730092014,-0.3779644730092657,2.0111732712948713,1.5070133742297511,2.0356667488556437,0.0,1.5089598832704783,2.0356667488556437,conversion_rate_pct,True
2020-12-19,referral,<Other>,345,349,13,1904.0,0,3.72,0.0,5.46,none,False,0.0,0.0,1.5571207720207008,2.0622840629965014,1.5499463964656808,0.0,2.062609586718739,2.062609586718739,revenue_per_session,True
2020-12-19,referral,<Other>,345,349,16,486.0,0,4.58,0.0,1.39,none,False,0.0,0.0,2.021289702728508,1.952823227396987,2.0195709343749857,0.0,1.9462287119901547,2.021289702728508,purchases,True
2020-12-19,referral,<Other>,345,349,17,1532.0,0,4.87,0.0,4.39,none,False,0.0,0.0,1.4442554838510036,2.167872981539942,1.4445940515516444,0.0,2.167902621347081,2.167902621347081,revenue_per_session,True
2020-12-19,referral,<Other>,345,349,7,1594.0,0,2.01,0.0,4.57,none,False,0.0,0.0,1.5367521409965008,2.1746350921614246,1.5389470435723567,0.0,2.175380352356633,2.175380352356633,revenue_per_session,True
2020-12-20,referral,<Other>,290,293,1,61.0,0,0.34,0.0,0.21,none,False,-2.267786838054739,-2.2677868380560873,-1.244342033676531,-1.2411533196780773,-1.2109600768850795,0.0,-1.2090829534434777,2.2677868380560873,users,True
2020-12-20,referral,<Other>,290,293,17,832.0,0,5.8,0.0,2.84,none,False,-0.8017837257371372,-0.8017837257373973,1.9344942598098223,1.434354293365742,2.0463965164865208,0.0,1.6525935560849812,2.0463965164865208,conversion_rate_pct,True
2020-12-20,referral,<Other>,290,293,13,1904.0,0,4.44,0.0,6.5,none,False,0.0,0.0,1.5571207720207025,2.0622840629965022,1.5616417661411466,0.0,2.0627804297001004,2.0627804297001004,revenue_per_session,True
2020-12-20,referral,<Other>,290,293,16,486.0,0,5.46,0.0,1.66,none,False,0.0,0.0,2.021289702728508,1.952823227396996,2.020608362682631,0.0,1.9558814206386868,2.021289702728508,purchases,True
2020-12-20,referral,<Other>,290,293,17,1532.0,0,5.8,0.0,5.23,none,False,0.0,0.0,1.4442554838510038,2.1678729815399427,1.443663403782806,0.0,2.1677246294358845,2.1678729815399427,revenue,True
2020-12-20,referral,<Other>,290,293,7,1594.0,0,2.39,0.0,5.44,none,False,0.0,0.0,1.536752140996491,2.1746350921614255,1.534961082012968,0.0,2.1741478551262117,2.1746350921614255,revenue,True
2020-12-21,referral,<Other>,405,409,1,61.0,0,0.24,0.0,0.15,none,False,2.267786838055174,2.2677868380555224,-1.752281005376895,-1.3996873699727244,-1.7917111884949186,0.0,-1.436546977734419,2.2677868380555224,users,True
2020-12-21,referral,<Other>,405,409,17,832.0,0,4.16,0.0,2.03,none,False,0.8017837257372515,0.8017837257373024,2.0192345981508395,1.4745250560574046,1.7400441827184563,0.0,1.0237774664212367,2.0192345981508395,purchases,True
2020-12-21,referral,<Other>,405,409,13,1904.0,0,3.18,0.0,4.66,none,False,0.0,0.0,1.557120772020702,2.0622840629965027,1.561035219490379,0.0,2.0627269745666252,2.0627269745666252,revenue_per_session,True
2020-12-21,referral,<Other>,405,409,16,486.0,0,3.91,0.0,1.19,none,False,0.0,0.0,2.021289702728508,1.952823227397005,2.020947396053292,0.0,1.952358213978343,2.021289702728508,purchases,True
2020-12-21,referral,<Other>,405,409,17,1532.0,0,4.16,0.0,3.75,none,False,0.0,0.0,1.4442554838510036,2.1678729815399436,1.445869526465389,0.0,2.168118870189247,2.168118870189247,revenue_per_session,True
2020-12-21,referral,<Other>,405,409,7,1594.0,0,1.71,0.0,3.9,none,False,0.0,0.0,1.5367521409964895,2.174635092161427,1.5316649694260733,0.0,2.173611061695374,2.174635092161427,revenue,True
2020-12-22,referral,<Other>,349,353,1,61.0,0,0.28,0.0,0.17,none,False,-2.267786838055069,-2.267786838056095,-1.7522810053768936,-1.399687369972727,-1.7333826487715729,0.0,-1.384969867535192,2.267786838056095,users,True
2020-12-22,referral,<Other>,349,353,17,832.0,0,4.82,0.0,2.36,none,False,-0.8017837257371982,-0.8017837257373982,2.0192345981508395,1.4745250560574061,2.093968768486847,0.0,1.6424057153943952,2.093968768486847,conversion_rate_pct,True
2020-12-22,referral,<Other>,349,353,13,1904.0,0,3.68,0.0,5.39,none,False,0.0,0.0,1.5571207720207012,2.0622840629965036,1.5589150874903617,0.0,2.061771263098133,2.0622840629965036,revenue,True
2020-12-22,referral,<Other>,349,353,16,486.0,0,4.53,0.0,1.38,none,False,0.0,0.0,2.0212897027285077,1.9528232273970139,2.0218139633779457,0.0,1.953400761665928,2.0218139633779457,conversion_rate_pct,True
2020-12-22,referral,<Other>,349,353,17,1532.0,0,4.82,0.0,4.34,none,False,0.0,0.0,1.4442554838510036,2.1678729815399445,1.4463612264069658,0.0,2.1672595368013656,2.1678729815399445,revenue,True
2020-12-22,referral,<Other>,349,353,7,1594.0,0,1.98,0.0,4.52,none,False,0.0,0.0,1.536752140996488,2.1746350921614277,1.5345019395200652,0.0,2.1746042116067343,2.1746350921614277,revenue,True
2020-12-23,referral,<Other>,322,327,1,61.0,0,0.31,0.0,0.19,none,False,-2.267786838052707,-2.267786838058283,-1.7522810053768925,-1.3996873699727297,-1.7390379962349964,0.0,-1.3879946467130102,2.267786838058283,users,True
2020-12-23,referral,<Other>,322,327,17,832.0,0,5.2,0.0,2.54,none,False,-0.8017837257367574,-0.8017837257377773,2.0192345981508395,1.4745250560574075,2.0619705863631466,0.0,1.5657099108571204,2.0619705863631466,conversion_rate_pct,True
2020-12-23,referral,<Other>,322,327,13,1904.0,0,3.98,0.0,5.82,none,False,0.0,0.0,1.5571207720207005,2.0622840629965045,1.5590228836574616,0.0,2.0631745266724906,2.0631745266724906,revenue_per_session,True
2020-12-23,referral,<Other>,322,327,16,486.0,0,4.89,0.0,1.49,none,False,0.0,0.0,2.0212897027285077,1.952823227397023,2.0215608376483885,0.0,1.9532057985236861,2.0215608376483885,conversion_rate_pct,True
2020-12-23,referral,<Other>,322,327,17,1532.0,0,5.2,0.0,4.69,none,False,0.0,0.0,1.4442554838510033,2.1678729815399453,1.4455144938847422,0.0,2.1677037692326473,2.1678729815399453,revenue,True
2020-12-23,referral,<Other>,322,327,7,1594.0,0,2.14,0.0,4.87,none,False,0.0,0.0,1.5367521409964864,2.1746350921614286,1.5408147472102798,0.0,2.174166111543887,2.1746350921614286,revenue,True
2020-12-24,referral,<Other>,260,260,1,61.0,0,0.38,0.0,0.23,none,False,-2.2677868380548483,-2.267786838055887,-1.7522810053768914,-1.3996873699727321,-1.7182226791074493,0.0,-1.3684354465281925,2.267786838055887,users,True
